Ticker,Company_Name,Total_Score,Score_Size,Score_FCFP,Market_Cap,Enterprise_Value,BM_Ratio,FCF_Yield,ROA,EBITDA_Margin,Asset_Growth,EBITDA_Growth,Inv_Dummy,Price_Range,Data_Quality_Flag
7804.T,ビーアンドピー,77.23,88.8,86.7,5540921856.0,2448547584.0,0.6876626487475228,0.11653457976506067,0.10463386325641817,0.176886893193516,0.13511182385889914,0.27850395156816554,0.0,0.5073313782991202,
8152.T,ソマール,76.89,77.9,55.3,11608679424.0,6579337728.0,1.7377526989240426,0.042550490194327203,0.08351319841057926,0.1256414607111325,0.15310643152381484,0.9146032995137855,0.0,0.47992351816443596,
7847.T,グラファイトデザイン,76.59,85.6,60.2,4118262528.0,3296415232.0,1.224471962560615,0.050496780762782884,0.05555346706087618,0.2242985972269843,0.12202437615964411,0.7559828961878058,0.0,0.3037974683544304,
7923.T,トーイン,76.32,75.3,95.6,5939231232.0,7294264832.0,1.839162439264328,0.21834980813893995,0.02920792025982665,0.11495198127474074,0.05823267958388635,0.11185798515140119,0.0,0.9276094276094277,
7851.T,カワセコンピュータサプライ,76.16,96.3,81.2,1031973568.0,319024192.0,2.3158926489093954,0.10010624613207147,0.029258016992994546,0.07770081977345855,-0.007884414878009461,6.046960087129221,0.0,0.2826086956521739,
8225.T,タカチホ,74.39,90.0,85.4,2594543872.0,2241155328.0,0.8687114618966058,0.11057550542741411,0.07196870773679057,0.06165926583985445,0.005970472047996468,0.008765743459229902,0.0,0.5977878330819507,
7607.T,進和,73.87,60.5,96.5,41477885952.0,14930586624.0,1.047940631552465,0.2537903935649454,0.04451523702546569,0.06886402772133968,0.13428700287432874,0.19102828986161338,0.0,0.602577873254565,
7464.T,セフテック,73.72,89.7,98.8,2911544576.0,2245330688.0,2.481526149232482,0.35808587943116554,0.018513761510725257,0.11625431217478682,0.0004323157296483625,-0.11143130963419542,1.0,0.15100671140939598,要確認: FCF異常値(>30%)
7940.T,ウェーブロックホールディングス,72.49,65.1,79.3,9036337152.0,11473906688.0,1.839037623371758,0.09543867005992829,0.017843499275634726,0.06078930451875165,0.025537478181759662,0.030811984944204018,0.0,0.6326530612244898,
7722.T,国際計測器,72.47,78.5,75.3,11560834048.0,6241300992.0,0.9708874769240179,0.08276453031219914,0.04512148444451823,0.12080646293621378,0.015752586793898148,72.72039929753213,0.0,0.5787172011661808,
8115.T,ムーンバット,72.4,76.5,84.7,6450253824.0,6955966976.0,0.8464973858368275,0.10786722801685517,0.05871718136914688,0.07613466884629651,0.005907682163743016,0.5766224581243814,0.0,0.5511882998171846,
7782.T,シンシア,72.14,86.3,57.8,2940056576.0,3145934080.0,0.9174115974562796,0.04434438475241097,0.05489967405552973,0.0864288036475551,0.0030480143469462278,0.20341953135812457,0.0,0.004434589800443459,
7883.T,サンメッセ,71.98,82.4,82.5,5680346624.0,4395473920.0,2.082505836883239,0.10383468457857264,0.016856459994253236,0.0650196831518742,-0.04076684275183379,0.02294592698309686,0.0,0.3076923076923077,
8147.T,トミタ,71.68,93.6,53.3,6915080192.0,1471894912.0,1.7205934956133622,0.03995514040743029,0.033767858210814516,0.04837589177117421,0.009996091383084275,0.10866556641824734,0.0,0.49038461538461536,
7863.T,平賀,69.77,83.3,67.2,2857720064.0,3895435776.0,1.4496608860286184,0.06193748724017777,0.04331639955856818,0.07563007016688174,-0.09820888116098277,-0.0822608887462405,0.0,0.05670103092783505,
7856.T,萩原工業,69.58,49.8,76.0,24102658048.0,23903838208.0,1.283712773022037,0.08459830430068258,0.04199027090055771,0.15024464965383635,0.003557577365266559,0.20642975153001022,0.0,0.7314285714285714,
7544.T,スリーエフ,69.51,95.9,84.2,4423427584.0,467704320.0,0.8703657801307413,0.10693065298749106,0.056522589477801685,0.07308659719726913,0.02526569079606978,0.08191489361702127,0.0,0.8755555555555555,
7812.T,クレステック,69.16,78.1,97.0,5734238208.0,6508426240.0,1.4260659748301827,0.2660989810069641,,,0.07116954160382957,,,0.7632398753894081,
7636.T,ハンズマン,68.99,63.2,84.0,11021440000.0,12305958912.0,1.620750101620115,0.10687123860402996,,,-0.005014435496125209,,,0.3932038834951456,
7539.T,アイナボホールディングス,68.83,73.5,90.9,19096233984.0,7718936576.0,1.3771787684438126,0.14317995905846562,0.03536674026716898,0.034168978893149536,0.05604811222033048,0.1866736774039596,0.0,0.9039145907473309,
7775.T,大研医器,68.8,62.3,70.6,13272537088.0,12826141696.0,0.5662811073849153,0.07182786483692966,0.09816762765024735,0.1758881220406441,0.015878243750544006,0.057277295899876776,0.0,0.352112676056338,
7522.T,ワタミ,68.77,51.8,81.7,37498138624.0,22760435712.0,0.7145421341754544,0.10172171344949583,0.04926494244030717,0.08346014676541207,0.11308152207759856,0.13055428309665598,0.0,0.12797619047619047,
7975.T,リヒトラブ,68.63,87.2,29.4,4054622976.0,3035265024.0,2.6235329555829954,-0.0018827891138552065,0.030640294630673127,0.08915645872939285,0.024004753334984558,3.7097825775587956,0.0,0.5619596541786743,
7555.T,大田花き,68.54,89.5,67.4,3815755520.0,2262766592.0,1.3630388458430376,0.06286435458003348,0.026434418117027667,0.1549186385834914,-0.09214244491839046,0.08583000070861807,0.0,0.4032258064516129,
7878.T,光・彩,68.51,91.6,83.0,1982735360.0,1951244288.0,0.7340445070793512,0.10402295947352248,0.02940996429631266,0.05219144384210513,0.09238880780569494,0.1545794760685444,0.0,0.5754824063564131,
7841.T,遠藤製作所,68.32,91.1,12.8,10460809216.0,2043318656.0,2.1223777760942197,-0.09756654604109741,0.042232452779231815,0.15990633740604773,0.10255725103757071,0.28892338337193135,0.0,0.4341801385681293,
7811.T,中本パックス,68.29,57.5,69.9,16724015104.0,18153199616.0,1.1549066943487976,0.07110033042935955,0.05028531317281181,0.08564945768237256,0.038731385165735814,0.38697514374374803,0.0,0.6532663316582915,
7888.T,三光合成,68.26,41.1,76.5,27069583360.0,40052097024.0,1.1891575711344824,0.08573275950117912,0.05071530005785515,0.10728751605361082,0.014973975710663286,0.18630901808471903,0.0,0.6737357259380098,
8125.T,ワキタ,68.1,28.3,91.6,95355338752.0,74692657152.0,1.0549173367378988,0.15830262046741872,0.026791034043514884,0.15981196044236956,0.01441532818318235,0.06565547128927411,0.0,0.6625386996904025,
7791.T,ドリームベッド,68.05,75.6,55.1,3470248192.0,7271252480.0,1.2990814346918043,0.042211966376841784,0.03683854413681661,0.08326217353814842,0.04701735580140899,0.21443190530804665,0.0,0.5927152317880795,
8077.T,トルク,67.52,61.2,97.5,5146033664.0,14243322880.0,2.7770234190213023,0.29345417356368075,0.026580796191012664,0.08270059529804613,0.010744838963696011,-0.0014202437504721198,1.0,0.358974358974359,
7896.T,セブン工業,67.42,81.3,67.7,2477312512.0,5058497024.0,2.5479223833993214,0.06302192042535487,0.016815938585267774,0.021403554287196782,0.0365668813944676,1.5602716468590832,0.0,0.8294573643410853,
7613.T,シークス,67.37,31.1,99.0,56800870400.0,66731458560.0,1.769215846382523,0.3767371677459365,,,0.002979182615593208,,,0.5890909090909091,要確認: FCF異常値(>30%)
7957.T,フジコピアン,67.14,86.8,8.4,2207243520.0,3047246080.0,4.786946208817049,-0.15754945607451595,0.024190610996946412,0.1258393036130001,0.01719364968914651,10.70463363548963,0.0,0.21445221445221446,
8029.T,ルックホールディングス,66.82,54.1,73.3,18241302528.0,20317007872.0,2.070849926534369,0.07946252904775025,,,0.08005909458651377,,,0.4133738601823708,
7836.T,アビックス,66.67,87.4,59.5,3161661184.0,3005660928.0,0.5485758590380315,0.04646101889202306,0.05705680421954635,0.09312453072551675,0.1378821340810801,0.4576364559441466,0.0,0.30303030303030304,
8070.T,東京産業,66.65,57.1,92.6,24279224320.0,18360008704.0,0.8639897108541563,0.1627729102014409,0.02558131287458773,0.05845918886814865,0.04700785939723993,1.9071729957805907,0.0,0.63003663003663,
7537.T,丸文,66.49,33.6,99.8,29680994304.0,60397047808.0,1.8368993788274943,0.9408672230443618,0.02950989534763237,0.04816042724948657,-0.1685906271536871,0.017332932571886586,0.0,0.5597579425113465,要確認: FCF異常値(>30%)
7575.T,日本ライフライン,66.1,25.8,72.1,98078433280.0,92523216896.0,0.61086824081862,0.07661215364797475,0.12402326850631631,0.24446210916799152,0.021956495123046156,0.1463717693836978,0.0,0.17940199335548174,
7486.T,サンリン,65.86,77.6,26.9,9518214144.0,6615179776.0,2.1954748741572336,-0.008930246652790585,0.028243145619044344,0.06306364757023292,0.04677709758732445,0.14084507042253522,0.0,0.3080459770114943,
7531.T,清和中央ホールディングス,65.85,86.1,96.8,5862689792.0,3146391296.0,2.678942696478934,0.2554714762571562,-0.002703605391176044,0.009462252598885647,-0.058077535743918225,-0.25745422722567207,1.0,0.2885496183206107,
7624.T,ＮａＩＴＯ,65.65,74.7,89.9,7447527424.0,7361527296.0,1.7334612234386584,0.1348098426283821,0.018228259607569953,0.01969923085753645,-0.031104111592328027,0.02386634844868735,0.0,0.6666666666666666,
7921.T,ＴＡＫＡＲＡ　＆　ＣＯＭＰＡＮＹ,65.35,47.0,69.1,50589691904.0,30835994624.0,0.5996373146048247,0.06756316837204829,0.10173953323867804,0.2458670056742552,0.10673680454263924,0.27886036318974367,0.0,0.5653253849975162,
7871.T,フクビ化学工業,65.3,71.7,95.1,17299773440.0,8258739712.0,2.1153456215435846,0.20260380935948258,0.02753723913819336,0.08413178895754635,-0.015515200828463643,-0.08240109140518417,1.0,0.6348122866894198,
8093.T,極東貿易,65.23,54.6,50.0,23141937152.0,20008679424.0,1.2684763512748132,,0.06407515945526633,0.09467366275338794,0.16847278733432702,1.5333333333333334,0.0,0.6578947368421053,
7850.T,総合商研,65.13,83.8,93.1,2504488960.0,3858473728.0,1.2530656154299837,0.1771371353938809,0.040043598879286824,0.051607673917923924,0.040581751592560104,-0.06204111148549187,1.0,0.13385826771653545,
7628.T,オーハシテクニカ,65.09,68.0,58.5,29541494784.0,9983765504.0,1.325100347366363,0.045077915309866,0.031274696504011316,0.0819650496956239,0.04646005700818564,0.2718774283910615,0.0,0.7347328244274809,
8260.T,井筒屋,65.07,60.7,92.8,5100333056.0,14930309120.0,2.33710227726744,0.17626299893149566,0.022451960894482526,0.10709450311399946,-0.025941330998248687,-0.11455223880597015,1.0,0.5426829268292683,
8144.T,デンキョーグループホールディングス,64.8,78.8,87.7,8484085760.0,6199756800.0,3.113358439224452,0.11940001888901226,0.011756143984772994,0.019254132459595775,-0.10012342258381401,0.43091655266757867,0.0,0.8285714285714286,
7614.T,オーエムツーネットワーク,64.79,95.7,74.8,10581532672.0,657672576.0,1.6290176040010247,0.08200777967602159,0.049805276997448446,0.06305917590070906,0.094607881004167,-0.1288737653597757,1.0,0.4087403598971722,
7502.T,プラザホールディングス,64.76,70.8,88.1,4171440896.0,8783214592.0,0.5322381535188363,0.12462576192761188,0.023730677252862008,0.036863573075169374,0.05415685838513079,0.5170793297618496,0.0,0.32971014492753625,
7793.T,イメージ・マジック,64.71,84.9,78.8,4436508160.0,3462308864.0,0.40765505996499735,0.09517619911241186,0.07289761115407847,0.11415672628988811,0.29462380327321236,0.8421312647932812,0.0,0.8227712137486574,
8005.T,スクロール,64.59,42.2,89.4,44474880000.0,36754305024.0,0.8199909701836182,0.1306580253842169,0.07615291262135922,0.08851600618826609,0.05208607157610124,0.12458421530087693,0.0,0.8440545808966862,
7481.T,尾家産業,64.46,60.0,91.4,21640542208.0,15898968064.0,0.6688372158554005,0.14874858351793105,0.07479320158523287,0.03723083115314953,0.06173223009799215,0.1526479750778816,0.0,0.7755102040816326,
8167.T,リテールパートナーズ,64.14,40.4,50.0,53795315712.0,41654050816.0,1.5741333400355972,,0.041130073365030384,0.04460506633775835,0.0063612526043110755,0.07092709270927093,0.0,0.24795640326975477,
7673.T,ダイコー通産,63.84,88.4,54.8,8825297920.0,2619960064.0,0.9531665759335635,0.04178329381542283,0.04641707132389653,0.05820819359074534,0.09731318695134285,0.35365082287063426,0.0,0.7263751763046544,
7807.T,幸和製作所,63.44,90.4,93.8,3451831552.0,2105705088.0,0.8458187938830221,0.18491023979144622,0.12606287032833674,0.1840849860963618,0.014785834696606074,-0.032228479538246396,1.0,0.7371428571428571,
8123.T,川辺,63.38,85.2,65.4,2715269632.0,3454535680.0,2.610312772061379,0.058755490843275485,0.03319019364156725,0.048180289079385076,-0.02272461082338641,0.12101433826945888,0.0,0.8192419825072886,
7986.T,日本アイ・エス・ケイ,63.36,92.7,88.4,3004381184.0,1679634048.0,1.4257674834379472,0.12498414049447062,0.06987622884770346,0.10115466811320041,0.055517498711009854,-0.00391150389314786,1.0,0.8521739130434782,
8040.T,東京ソワール,63.2,89.3,73.8,3660081152.0,2275063296.0,2.8633023599144503,0.08063345585622687,0.03500259807606017,0.04492512118879249,-0.0281166548134365,-0.4300903246240649,1.0,0.573170731707317,
7593.T,ＶＴホールディングス,63.19,18.9,80.7,59638902784.0,140604129280.0,1.1945893816663815,0.09942126624084607,0.01907880532565671,0.07524670818758354,0.0183851687353188,0.04684470820969337,0.0,0.5539568345323741,
8081.T,カナデン,62.86,46.1,80.2,47601618944.0,31705444352.0,1.008074957628063,0.09781179933139376,0.04425186066613532,0.05193172323240361,0.04071451937006402,0.200294279933787,0.0,0.7811387900355872,
8045.T,横浜丸魚,62.83,73.1,43.5,9618785280.0,7919970816.0,1.8064103204516069,0.02828943490045346,0.020103974219975784,0.022453625198961415,0.10012211138682155,0.22602851429894924,0.0,0.6123642439431913,
7925.T,前澤化成工業,62.56,56.8,44.4,33270700032.0,18593818624.0,1.2445485054469683,0.028824160570039913,0.03434800905793471,0.1511627906976744,0.011103681640427127,0.16671989779623123,0.0,0.684156378600823,
8103.T,明和産業,62.53,47.5,88.6,32638498816.0,28416677888.0,1.1785774896345036,0.12690534645452242,0.0452340756223705,0.03195365189150561,-0.12560482689942007,0.14181486548107616,0.0,0.4888392857142857,
7987.T,ナカバヤシ,62.45,53.2,86.4,16710427648.0,21855021056.0,1.7184479419015286,0.11483847334270209,0.035257316555916865,0.06403046186690459,-0.023824721814888296,0.17480268927214265,0.0,0.8186528497409327,
7875.T,竹田ｉＰホールディングス,62.4,73.7,78.0,10687183872.0,7632940544.0,1.7031614893132438,0.0932893091333537,0.039634146341463415,0.06614421896017311,0.0,0.1949286846275753,0.0,0.9,
8203.T,ＭｒＭａｘＨＤ,62.35,39.0,88.9,25362104320.0,45605552128.0,1.4216880249785204,0.12905080582840217,0.029771992451832353,0.04769785015523402,-0.003736034773862126,0.172004318100036,0.0,0.5319148936170213,
7505.T,扶桑電通,62.15,58.4,85.9,23416199168.0,17231005696.0,0.6579900473794945,0.1118082843939022,0.06339508290523668,0.07109134966167358,0.33837068303652834,0.7049636799095496,0.0,0.8664383561643836,
8030.T,中央魚類,61.84,42.7,93.3,16855751680.0,36626739200.0,1.9005975294481794,0.18100646342696952,0.038804173354735155,0.04584995530413203,-0.046610980042083784,0.29777190332326287,0.0,0.8670520231213873,
8247.T,大和,61.79,74.4,68.9,2142676224.0,7378427904.0,2.487429010646454,0.06574675091928402,0.00702661276487695,0.06971676154680631,-0.007244451192590507,-0.1346352111239931,1.0,0.0423728813559322,
7803.T,ブシロード,61.65,48.4,84.9,36918059008.0,26338287616.0,0.6551583330737603,0.10950264268021184,0.0686422947076492,0.09940547704078141,-0.01597310777496447,0.9918356413189529,0.0,0.2837465564738292,
7827.T,オービス,61.53,76.7,94.6,3143761920.0,6883829248.0,1.8173399084877266,0.1868306236115997,0.03352335755051721,0.10166812998022094,0.010217874309752755,-0.02516670839117868,1.0,0.8846153846153846,
7523.T,アールビバン,61.18,57.8,90.4,13715246080.0,17786030080.0,1.1167028218570614,0.1399892491028495,0.03640893264842809,0.22373700175409694,0.015757063348986758,-0.21055135627086422,1.0,0.4688,
7715.T,長野計器,60.59,34.9,68.6,53229805568.0,57099280384.0,0.8225156664167961,0.06543131170281415,0.0813710989566181,0.1638810057583476,0.02816128019431213,0.20816031789999095,0.0,0.8322942643391521,
7902.T,ソノコム,60.54,98.4,15.6,3744065792.0,-484509664.0,2.3799645879727107,-0.05981866036610502,0.022121011071055897,0.1450307331805272,-0.009889525767169468,0.20899142347003719,0.0,0.46488294314381273,
8056.T,ＢＩＰＲＯＧＹ,60.53,9.4,79.8,456219885568.0,445503668224.0,0.3705450054846479,0.09718394946506884,0.0814957869413315,0.14233311056657014,0.05301079820125454,0.10179916077484624,0.0,0.25646123260437376,
7565.T,萬世電機,60.46,93.2,94.8,9823627264.0,1611443456.0,1.194106889925257,0.19752490071675424,0.04279195205613736,0.05562157521184762,-0.1484379278151825,-0.20616281855741192,1.0,0.7789855072463768,
8037.T,カメイ,60.45,26.7,97.3,93787856896.0,83334184960.0,1.68592187979448,0.2761978027573929,0.033332293972747964,0.0543378019996978,-0.012014417300760914,0.07800709781897117,0.0,0.8005464480874317,
8275.T,フォーバル,60.44,52.7,50.0,29170051072.0,22160844800.0,0.601427092352264,,0.05146962047901493,0.0856503205827312,0.03437699736046739,0.14429228229610327,0.0,0.035940803382663845,
7520.T,エコス,60.27,47.3,50.0,29986220032.0,29410220032.0,0.8958114751153707,,0.07159073185103028,0.05820302533260434,0.10586634469805861,0.14220314735336195,0.0,0.5282592313489073,
7509.T,アイエーグループ,60.27,66.4,91.1,6889834496.0,10679827456.0,2.2558007756243206,0.14350867217115806,0.04460092595061004,0.06815567633760988,0.012684340892444397,-0.005714947435628597,1.0,0.8675,
7931.T,未来工業,60.18,46.6,77.8,52021755904.0,31003883520.0,1.012730137314513,0.09273043395348134,0.07262317991254565,0.20745683062531864,0.04745490603456417,-0.028040294942361616,1.0,0.12234042553191489,
7865.T,ピープル,60.16,96.1,84.4,1584025216.0,401675936.0,1.3434464164489663,0.10763717539203618,-0.03131071718684499,-0.007888291230429353,-0.16909502164345747,-1.0304925297237086,1.0,0.03985507246376811,
7551.T,ウェッズ,60.06,76.0,94.1,11242727424.0,7145803264.0,1.5219130869858222,0.18554510140901553,0.05530643091256177,0.07850363438351173,0.03648698792271093,-0.01186875272243747,1.0,0.9463087248322147,
8131.T,ミツウロコグループホールディングス,60.05,22.6,83.2,122836811776.0,111206440960.0,0.8025118738816069,0.10535115502345224,0.05661596446358864,0.05855041571472313,0.02686519301582387,0.09167261349289126,0.0,0.7145612343297975,
7670.T,オーウエル,59.93,69.9,50.0,11046233088.0,9333665792.0,1.9342340352396519,,0.038825840244434744,0.0425694364411663,-0.05379452762003097,0.1440185830429733,0.0,0.6098418277680141,
8242.T,エイチ・ツー・オー　リテイリング,59.88,10.0,64.2,262985826304.0,364044845056.0,1.1434760733165266,0.05814762040568348,0.04769616385511821,0.1124854970744794,0.02874287589302186,0.7568843069873997,0.0,0.6885456885456885,
7435.T,ナ・デックス,59.62,70.5,91.9,8988391424.0,,2.071123866534453,0.1598049008151428,0.00817947706481297,0.038657574886949785,-0.016116841845630732,-0.23407638865019076,1.0,0.6771084337349398,
7916.T,光村印刷,59.62,91.3,43.7,5590460416.0,2003026304.0,3.1434548663835846,0.028310190614539897,0.0025460187026277,0.07946455877791642,-0.07430107818149347,0.10961925706109904,0.0,0.775,
7981.T,タカラスタンダード,59.26,20.8,71.1,178451120128.0,126845550592.0,1.0899679411397591,0.07208416668258079,0.040048534924200296,0.09618703262388036,0.030665301944728763,0.11053130929791272,0.0,0.7906828334396937,
7726.T,黒田精工,59.22,63.0,13.6,5481273344.0,12374555648.0,2.0771916095852343,-0.07828399955088976,0.00659754476180428,0.08816900585421254,0.010626467503607078,0.261338325962749,0.0,0.40032414910858993,
8185.T,チヨダ,59.09,53.9,61.2,35375108096.0,20323006464.0,1.4708082264738926,0.0533708616487163,0.0369644392736102,0.03047857570643001,-0.06708194709893585,0.20128755364806866,0.0,0.3264781491002571,
7886.T,ヤマト　モビリティ　＆　Ｍｆｇ．,59.0,85.8,90.1,1166783872.0,3243486464.0,1.2083746046157209,0.1365257129642601,-0.04505548764220326,0.0026362930401079778,-0.1219206045536155,-0.7932698406502796,1.0,0.04395604395604396,
7810.T,クロスフォー,58.96,79.9,89.1,3443477760.0,5585102336.0,0.5200004544243085,0.12993201384869696,0.005440831745282223,0.050554162265647566,-0.007893675135284564,2.6487485670615207,0.0,0.22761194029850745,
7475.T,アルビス,58.86,48.6,23.5,21673670656.0,25815289856.0,1.4912563964356662,-0.026391468666229417,0.0306674229532993,0.04809288587869837,0.06538554508097655,0.07759014148790506,0.0,0.016150740242261104,
7525.T,リックス,58.72,50.2,51.6,29181386752.0,23506599936.0,0.8737824633454897,0.038023415728313636,0.0648496477849221,0.08580994156930075,0.06556588792512151,0.07739479810307025,0.0,0.7514715500327012,
7725.T,インターアクション,58.68,77.2,85.2,14244131840.0,6646968832.0,0.8259614648441782,0.11045776560293337,0.0717071365100705,0.2339684592880929,0.0007825125806228692,-0.15140864987164426,1.0,0.7289048473967684,
7859.T,アルメディオ,58.67,92.2,49.6,5169179648.0,1717606272.0,1.5875606109327467,0.03460394340699842,0.04916602319311905,0.18107440626622637,-0.006849334023340316,-0.6930843334557645,1.0,0.6666666666666666,
8061.T,西華産業,58.63,25.1,75.8,87281967104.0,96277512192.0,0.540890650914723,0.08437023413124381,0.06020859549304038,0.12712569611880428,0.09270897480239237,0.6691413363216137,0.0,0.7185314685314685,
8076.T,カノークス,58.63,39.3,95.8,19926370304.0,44579422208.0,1.5906268686393674,0.2309760849458918,0.022658132472526026,0.019397221294998733,-0.04027760049531056,0.027195734482558086,0.0,0.8012738853503185,
8142.T,トーホー,58.41,52.5,78.3,41641132032.0,22167752704.0,0.7380202818785846,0.0937384483447849,0.05078125,0.04032621264682612,0.00026048450117218026,0.12343167175313666,0.0,0.8403755868544601,
7552.T,ハピネット,58.2,23.1,87.9,128890028032.0,109980803072.0,0.4319185964191008,0.12083169068854098,0.055692783980502585,0.03563215867492824,0.07086364237534717,0.13654266958424507,0.0,0.5420098846787479,
8011.T,三陽商会,58.11,46.3,65.2,39484755968.0,31553169408.0,0.9948649557777609,0.05860489556717424,0.07027728572180227,0.09357961867627135,-0.029630007828721196,0.388575631282177,0.0,0.6134453781512605,
8052.T,椿本興業,57.93,67.1,50.0,51353870336.0,10426828800.0,0.8516398026837905,,0.04659686904005086,0.05798605246012403,0.06243404111612985,0.19930128098486108,0.0,0.7291828793774319,
8227.T,しまむら,57.8,8.9,54.1,728947949568.0,495149973504.0,0.6872589466736218,0.041221735694308204,0.07385249601512138,0.09800642527394404,0.06245141034119073,0.06727534054159998,0.0,0.025498489425981874,
7833.T,アイフィスジャパン,57.77,93.4,72.3,6493784576.0,1566766080.0,0.8731795663435324,0.07676571253108351,0.06146390695588094,0.1370186342188419,0.108937121490956,0.007507426478801121,1.0,0.6890756302521008,
7554.T,幸楽苑,57.68,55.7,72.8,22319779840.0,19283750912.0,0.26847289905884664,0.07796873501777336,0.06399755350056789,0.0898694579377674,0.3777081764362765,1.895305081645179,0.0,0.7537993920972644,
7476.T,アズワン,57.58,18.7,59.3,162023505920.0,143082913792.0,0.4117180382020461,0.04642536252557101,0.08217495506291192,0.1314300585054602,0.04495366892061107,0.07768908559234965,0.0,0.2332657200811359,
7590.T,タカショー,57.52,71.2,66.9,6389353472.0,8603354112.0,1.9746933794305503,0.0614890081949124,-0.010201019724054216,0.05198270811016863,0.029398532653922557,-0.14107997913212225,1.0,0.2,
7939.T,研創,57.5,80.6,65.7,2390626304.0,5198505472.0,1.3665193069004231,0.05997617601717813,0.03151054339120051,0.0716934348010852,-0.03606192605503832,0.012557275422586731,0.0,0.9493670886075949,
7809.T,壽屋,57.47,67.8,70.4,11312670720.0,10342758400.0,0.6378636997930759,0.07142433648064318,,,0.04553379900566528,,,0.2177858439201452,
8308.T,りそなホールディングス,57.43,99.5,50.0,3916067241984.0,-4931631710208.0,,,,,,,,0.6629338475229901,
8057.T,内田洋行,57.31,31.7,86.2,100416561152.0,64968200192.0,,0.11441589088685067,,,,,,0.5869894099848714,
7864.T,フジシールインターナショナル,57.21,21.5,33.3,141865156608.0,118730842112.0,1.0239794144900565,0.007622555121043863,0.058139756555556615,0.12719395323647836,0.08894355525108467,0.18998105476494692,0.0,0.35331230283911674,
7818.T,トランザクション,57.12,31.3,62.7,70203006976.0,66398142464.0,0.28009276022496055,0.05619725094323572,0.1713745984933044,0.23132205742286982,0.06619520192309804,0.09318437796778486,0.0,0.6356589147286822,
8159.T,立花エレテック,56.86,37.2,96.0,66637393920.0,51324358656.0,1.4254909205188797,0.2336225816197105,0.04259563766503845,0.049892781856509416,-0.07216136324117545,-0.11335378653318262,1.0,0.6210045662100456,
8046.T,丸藤シートパイル,56.84,58.7,39.3,20661800960.0,16566192128.0,1.4967717509171088,0.019214201161291217,0.03488821669812823,0.07272727272727272,0.014396124120429116,0.09475465313028765,0.0,0.8905416783609318,
7601.T,ポプラ,56.73,94.1,90.6,2397199872.0,1267920384.0,0.3257271156737322,0.1426493485145656,0.0995529922904529,0.04481665772922461,-0.007715164687477032,-0.07215911046851871,1.0,0.2711864406779661,
7634.T,星医療酸器,56.69,77.4,78.5,17302528000.0,6623952896.0,1.065138689560277,0.09477944494584838,0.05951568727818492,0.1918876883161531,0.06740419502078723,-0.01882978067867791,1.0,0.86,
8013.T,ナイガイ,56.52,95.2,50.0,2297449472.0,882940800.0,2.856646067731234,,0.008411843876177659,0.015347211669958973,0.061997498659996424,-0.10619469026548672,1.0,0.2641509433962264,
7681.T,レオクラン,56.4,83.1,21.7,5151933952.0,3948413184.0,1.0937343243332014,-0.0327655598019592,0.014055693767173782,0.017591173598190412,0.019677574688917936,0.36176022420668513,0.0,0.1381957773512476,
8023.T,ＤＡＩＫＯ　ＸＴＥＣＨ,56.29,81.5,77.3,13519311872.0,4988205568.0,0.9368479046800999,0.08957127488921945,0.06271258068579531,0.06583185639609261,-0.03549367366258326,-0.14190752354016475,1.0,0.6466942148760331,
7962.T,キングジム,55.97,51.4,34.1,22837886976.0,23155472384.0,1.0531747540950787,0.009529121158568606,0.011965815383347816,0.04617096582953872,0.013936746724456954,0.8608477449017669,0.0,0.12087912087912088,
8043.T,スターゼン,55.82,22.1,50.0,72693112832.0,113909260288.0,1.2207896531421438,,0.07094743944717187,0.04967301977473677,0.0666087603921082,0.47971311475409834,0.0,0.77079107505071,
8219.T,青山商事,55.68,19.4,69.6,118124363776.0,139845156864.0,1.5050239791100621,0.0705866235674412,0.02951282019070112,0.10590379382925201,-0.05123108967005069,0.05164151712887439,0.0,0.7066402378592666,
7955.T,クリナップ,55.52,50.0,75.1,37255192576.0,23791167488.0,1.532564886989245,0.08275356670645921,0.018997623915566118,0.06109072445706109,-0.007752873059040267,0.21850544729169863,0.0,0.864244741873805,
7898.T,ウッドワン,55.48,38.1,18.8,9615823872.0,48907067392.0,4.649107616267288,-0.04575790965568967,0.017403482655279807,0.10506929416639808,0.003459323466399355,3.413926499032882,0.0,0.7642276422764228,
7832.T,バンダイナムコホールディングス,55.42,3.4,60.7,2761674981376.0,2374392610816.0,0.2870913504835976,0.05246852036433459,0.11726535320813034,0.18312091778338205,0.13458827500056594,0.20935688068514283,0.0,0.20790471034109367,
8053.T,住友商事,55.41,1.1,73.6,6738835668992.0,10918267191296.0,0.68980195219619,0.07974740201141978,0.04830635565959408,0.1389161178066517,0.054255472177277074,0.2411847880158697,0.0,0.71875,
7979.T,松風,55.24,36.5,48.9,62352494592.0,51923472384.0,0.6840945222658783,0.03416062202382653,0.08635036204344522,0.18683136079383947,-0.0019763240372906395,0.11711990111248455,0.0,0.03497942386831276,
8014.T,蝶理,55.22,27.4,54.6,103019552768.0,80514539520.0,0.8931120115343734,0.04151639067616419,0.079807771297133,0.05629666245113081,0.01901639344262295,0.07082239452958056,0.0,0.7569892473118279,
